iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,total_vaccinations_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CHN,Asia,China,2020/4/25,83909,10,17.429,4636,0,0,58.298,0.007,0.012,3.221,0,0,0.39,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/4/26,83912,3,15.286,4637,1,0.143,58.3,0.002,0.011,3.222,0.001,0,0.36,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/4/27,83918,6,14.429,4637,0,0.143,58.304,0.004,0.01,3.222,0,0,0.35,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/4/28,83940,22,12.429,4637,0,0.143,58.319,0.015,0.009,3.222,0,0,0.35,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/4/29,83944,4,10.857,4637,0,0.143,58.322,0.003,0.008,3.222,0,0,0.34,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/4/30,83956,12,10.286,4637,0,0.143,58.33,0.008,0.007,3.222,0,0,0.34,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/1,83959,3,8.571,4637,0,0.143,58.332,0.002,0.006,3.222,0,0,0.33,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/2,83959,0,7.143,4637,0,0.143,58.332,0,0.005,3.222,0,0,0.33,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/3,83964,5,7.429,4637,0,0,58.336,0.003,0.005,3.222,0,0,0.34,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/4,83966,2,6.857,4637,0,0,58.337,0.001,0.005,3.222,0,0,0.36,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/5,83968,2,4,4637,0,0,58.339,0.001,0.003,3.222,0,0,0.4,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/6,83970,2,3.714,4637,0,0,58.34,0.001,0.003,3.222,0,0,0.44,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/7,83975,5,2.714,4637,0,0,58.343,0.003,0.002,3.222,0,0,0.51,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/8,83976,1,2.429,4637,0,0,58.344,0.001,0.002,3.222,0,0,0.57,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/9,83990,14,4.429,4637,0,0,58.354,0.01,0.003,3.222,0,0,0.67,,,,,,,,,,,,,,,,,,,,56.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/10,84010,20,6.571,4637,0,0,58.368,0.014,0.005,3.222,0,0,0.71,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/11,84011,1,6.429,4637,0,0,58.368,0.001,0.004,3.222,0,0,0.69,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/12,84018,7,7.143,4637,0,0,58.373,0.005,0.005,3.222,0,0,0.71,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/13,84024,6,7.714,4637,0,0,58.377,0.004,0.005,3.222,0,0,0.72,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/14,84029,5,7.714,4637,0,0,58.381,0.003,0.005,3.222,0,0,0.75,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/15,84038,9,8.857,4637,0,0,58.387,0.006,0.006,3.222,0,0,0.78,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/16,84044,6,7.714,4638,1,0.143,58.391,0.004,0.005,3.222,0.001,0,0.79,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/17,84054,10,6.286,4638,0,0.143,58.398,0.007,0.004,3.222,0,0,0.81,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/18,84063,9,7.429,4638,0,0.143,58.405,0.006,0.005,3.222,0,0,0.81,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/19,84063,0,6.429,4638,0,0.143,58.405,0,0.004,3.222,0,0,0.79,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/20,84063,0,5.571,4638,0,0.143,58.405,0,0.004,3.222,0,0,0.82,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/21,84063,0,4.857,4638,0,0.143,58.405,0,0.003,3.222,0,0,0.89,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/22,84081,18,6.143,4638,0,0.143,58.417,0.013,0.004,3.222,0,0,1.01,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/23,84084,3,5.714,4638,0,0,58.419,0.002,0.004,3.222,0,0,1.01,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/24,84095,11,5.857,4638,0,0,58.427,0.008,0.004,3.222,0,0,1.03,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/25,84102,7,5.571,4638,0,0,58.432,0.005,0.004,3.222,0,0,1.02,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/26,84103,1,5.714,4638,0,0,58.432,0.001,0.004,3.222,0,0,1.01,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/27,84106,3,6.143,4638,0,0,58.434,0.002,0.004,3.222,0,0,1.05,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/28,84106,0,6.143,4638,0,0,58.434,0,0.004,3.222,0,0,1.12,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/29,84123,17,6,4638,0,0,58.446,0.012,0.004,3.222,0,0,1.26,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/30,84128,5,6.286,4638,0,0,58.45,0.003,0.004,3.222,0,0,1.27,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/5/31,84146,18,7.286,4638,0,0,58.462,0.013,0.005,3.222,0,0,1.32,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/1,84154,8,7.429,4638,0,0,58.468,0.006,0.005,3.222,0,0,1.28,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/2,84161,7,8.286,4638,0,0,58.473,0.005,0.006,3.222,0,0,1.26,,,,,,,,,,,,,,,,,,,,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/3,84160,-1,7.714,4638,0,0,58.472,-0.001,0.005,3.222,0,0,1.27,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/4,84171,11,9.286,4638,0,0,58.48,0.008,0.006,3.222,0,0,1.27,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/5,84177,6,7.714,4638,0,0,58.484,0.004,0.005,3.222,0,0,1.27,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/6,84186,9,8.286,4638,0,0,58.49,0.006,0.006,3.222,0,0,1.3,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/7,84191,5,6.429,4638,0,0,58.493,0.003,0.004,3.222,0,0,1.32,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/8,84195,4,5.857,4638,0,0,58.496,0.003,0.004,3.222,0,0,1.38,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/9,84198,3,5.286,4638,0,0,58.498,0.002,0.004,3.222,0,0,1.49,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/10,84209,11,7,4638,0,0,58.506,0.008,0.005,3.222,0,0,1.65,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/11,84216,7,6.429,4638,0,0,58.511,0.005,0.004,3.222,0,0,1.8,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/12,84228,12,7.286,4638,0,0,58.519,0.008,0.005,3.222,0,0,2,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/13,84286,58,14.286,4638,0,0,58.559,0.04,0.01,3.222,0,0,2.21,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/14,84335,49,20.571,4638,0,0,58.593,0.034,0.014,3.222,0,0,2.13,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/15,84378,43,26.143,4638,0,0,58.623,0.03,0.018,3.222,0,0,1.99,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/16,84422,44,32,4638,0,0,58.654,0.031,0.022,3.222,0,0,1.85,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/17,84458,36,35.571,4638,0,0,58.679,0.025,0.025,3.222,0,0,1.7,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/18,84494,36,39.714,4638,0,0,58.704,0.025,0.028,3.222,0,0,1.57,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/19,84494,0,38,4638,0,0,58.704,0,0.026,3.222,0,0,1.45,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/20,84553,59,38.143,4639,1,0.143,58.745,0.041,0.027,3.223,0.001,0,1.41,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/21,84572,19,33.857,4639,0,0.143,58.758,0.013,0.024,3.223,0,0,1.32,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/22,84624,52,35.143,4639,0,0.143,58.794,0.036,0.024,3.223,0,0,1.26,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/23,84653,29,33,4640,1,0.286,58.814,0.02,0.023,3.224,0.001,0,1.17,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/24,84673,20,30.714,4640,0,0.286,58.828,0.014,0.021,3.224,0,0,1.09,,,,,,,,,,90000000,62.529,,,,,,tests performed,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/25,84701,28,29.571,4641,1,0.429,58.848,0.019,0.021,3.224,0.001,0,1.04,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/26,84725,24,33,4641,0,0.429,58.864,0.017,0.023,3.224,0,0,0.99,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/27,84743,18,27.143,4641,0,0.286,58.877,0.013,0.019,3.224,0,0,0.95,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/28,84757,14,26.429,4641,0,0.286,58.887,0.01,0.018,3.224,0,0,0.93,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/29,84780,23,22.286,4641,0,0.286,58.903,0.016,0.015,3.224,0,0,0.92,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/6/30,84785,5,18.857,4641,0,0.143,58.906,0.003,0.013,3.224,0,0,0.92,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/1,84816,31,20.429,4641,0,0.143,58.928,0.022,0.014,3.224,0,0,0.95,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/2,84830,14,18.429,4641,0,0,58.937,0.01,0.013,3.224,0,0,0.95,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/3,84838,8,16.143,4641,0,0,58.943,0.006,0.011,3.224,0,0,0.98,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/4,84857,19,16.286,4641,0,0,58.956,0.013,0.011,3.224,0,0,1.04,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/5,84871,14,16.286,4641,0,0,58.966,0.01,0.011,3.224,0,0,1.1,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/6,84889,18,15.571,4641,0,0,58.978,0.013,0.011,3.224,0,0,1.18,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/7,84917,28,18.857,4641,0,0,58.998,0.019,0.013,3.224,0,0,1.27,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/8,84950,33,19.143,4641,0,0,59.021,0.023,0.013,3.224,0,0,1.35,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/9,84992,42,23.143,4641,0,0,59.05,0.029,0.016,3.224,0,0,1.41,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/10,84992,0,22,4641,0,0,59.05,0,0.015,3.224,0,0,1.45,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/11,85071,79,30.571,4641,0,0,59.105,0.055,0.021,3.224,0,0,1.57,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/12,85117,46,35.143,4641,0,0,59.137,0.032,0.024,3.224,0,0,1.57,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/13,85117,0,32.571,4641,0,0,59.137,0,0.023,3.224,0,0,1.58,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/14,85226,109,44.143,4642,1,0.143,59.213,0.076,0.031,3.225,0.001,0,1.66,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/15,85246,20,42.286,4644,2,0.429,59.226,0.014,0.029,3.227,0.001,0,1.63,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/16,85327,81,47.857,4644,0,0.429,59.283,0.056,0.033,3.227,0,0,1.65,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/17,85402,75,58.571,4645,1,0.571,59.335,0.052,0.041,3.227,0.001,0,1.65,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/18,85418,16,49.571,4646,1,0.714,59.346,0.011,0.034,3.228,0.001,0,1.64,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/19,85503,85,55.143,4646,0,0.714,59.405,0.059,0.038,3.228,0,0,1.7,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/20,85622,119,72.143,4646,0,0.714,59.488,0.083,0.05,3.228,0,0,1.75,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/21,85708,86,68.857,4648,2,0.857,59.547,0.06,0.048,3.229,0.001,0.001,1.76,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/22,85906,198,94.286,4648,0,0.571,59.685,0.138,0.066,3.229,0,0,1.78,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/23,86045,139,102.571,4649,1,0.714,59.782,0.097,0.071,3.23,0.001,0,1.74,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/24,86202,157,114.286,4650,1,0.714,59.891,0.109,0.079,3.231,0.001,0,1.69,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/25,86381,179,137.571,4652,2,0.857,60.015,0.124,0.096,3.232,0.001,0.001,1.65,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/26,86570,189,152.429,4652,0,0.857,60.146,0.131,0.106,3.232,0,0.001,1.6,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/27,86783,213,165.857,4656,4,1.429,60.294,0.148,0.115,3.235,0.003,0.001,1.54,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/28,86990,207,183.143,4657,1,1.286,60.438,0.144,0.127,3.236,0.001,0.001,1.48,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
CHN,Asia,China,2020/7/29,87213,223,186.714,4658,1,1.429,60.593,0.155,0.13,3.236,0.001,0.001,1.4,,,,,,,,,,,,,,,,,,,,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.752
